"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT12","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV20"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-05-19",," 0006","0.00","0.0","0.0",,"78","57",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-05-20",," 1654","0.04","0.0","0.0",,"86","61",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-05-21",," 1706","0.07","0.0","0.0",,"87","68",,,,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-05-22",," 2018","0.45","0.0","0.0",,"69","61",,"    1",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-05-23",," 1642","0.03","0.0","0.0",,"71","60",,"    1",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-05-24",," 1518","0.00","0.0","0.0",,"82","56",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-05-25",," 0742","0.00","0.0","0.0",,"76","60",,,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-05-26",," 1618","0.00","0.0","0.0",,"78","61",,,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-05-27",," 1354","0.01","0.0","0.0",,"75","63",,,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-05-28",," 1100","1.44","0.0","0.0",,"64","58",,"    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-05-29",," 0254","0.01","0.0","0.0",,"65","58",,"    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-05-30",," 1642","0.53","0.0","0.0",,"71","62",,"    1",,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-05-31",," 1124","0.00","0.0","0.0",,"82","60",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-01",," 1106","0.00","0.0","0.0",,"83","62",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-02",," 2242","0.00","0.0","0.0",,"87","62",,,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-03",," 1748","0.00","0.0","0.0",,"84","67",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-04",," 1606","0.00","0.0","0.0",,"81","69",,"    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-05",," 1336","0.00","0.0","0.0",,"86","66",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-06",," 0730","0.00","0.0","0.0",,"82","69",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-07",," 0812","0.00","0.0","0.0",,"76","63",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-08",," 0236","0.00","0.0","0.0",,"77","62",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-09",," 1924","0.00","0.0","0.0",,"78","58",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-10",," 1254","0.00","0.0","0.0",,"77","56",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-11",," 1348","0.00","0.0","0.0",,"85","57",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-12",," 1800","0.22","0.0","0.0",,"87","68",,,,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-13",," 2354","1.36","0.0","0.0",,"82","68",,"    1",,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-14",," 1954","0.16","0.0","0.0",,"86","68",,"    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-15",," 1324","0.00","0.0","0.0",,"86","68",,,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-16",," 1348","0.00","0.0","0.0",,"85","62",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-17",," 1918","0.10","0.0","0.0",,"87","73",,,,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-18",," 0918","0.00","0.0","0.0",,"77","65",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-19",," 1530","0.00","0.0","0.0",,"81","59",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-20",," 2018","0.00","0.0","0.0",,"85","66",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-21",," 0254","0.00","0.0","0.0",,"78","65",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-22",," 1930","0.00","0.0","0.0",,"71","65",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-23",," 2324","0.68","0.0","0.0",,"85","67",,"    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-24",," 0900","0.00","0.0","0.0",,"92","70",,"    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-25",," 1130","0.00","0.0","0.0",,"84","67",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-26",," 1706","0.00","0.0","0.0",,"86","62",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-27",," 1600","0.00","0.0","0.0",,"87","62",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-28",," 1830","0.00","0.0","0.0",,"86","64",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-29",," 0742","0.00","0.0","0.0",,"90","69",,,,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-06-30",," 1430","0.00","0.0","0.0",,"89","69",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-01",," 1242","0.37","0.0","0.0",,"79","70",,"    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-02",," 0748","0.00","0.0","0.0",,"87","67",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-03",," 1118","0.00","0.0","0.0",,"93","71",,,,"    1",,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-04",," 0224","0.00","0.0","0.0",,"85","70",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-05",," 1224","0.00","0.0","0.0",,"84","69",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-06",," 1718","0.00","0.0","0.0",,"83","65",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-07",," 1254","0.00","0.0","0.0",,"84","69",,,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-08",," 1024","0.00","0.0","0.0",,"85","62",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-09",," 1200","0.00","0.0","0.0",,"90","65",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-10",," 2330","0.01","0.0","0.0",,"83","69",,,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-11",," 1730","0.40","0.0","0.0",,"76","69",,"    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-12",," 0824","0.00","0.0","0.0",,"86","65",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-13",," 1636","0.08","0.0","0.0",,"89","71",,"    1",,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-14",," 1906","0.65","0.0","0.0",,"81","66",,"    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-15",," 0206","0.00","0.0","0.0",,"80","61",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-16",," 1954","0.00","0.0","0.0",,"85","63",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-17",," 1030","0.00","0.0","0.0",,"88","68",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-18",," 1512","0.00","0.0","0.0",,"89","71",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-19",," 1600","0.00","0.0","0.0",,"87","73",,,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-20",," 1224","0.00","0.0","0.0",,"88","71",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-21",," 0406","0.00","0.0","0.0",,"84","68",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-22",," 1148","0.00","0.0","0.0",,"90","65",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-23",," 1142","0.00","0.0","0.0",,"94","71",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-24",," 1912","0.00","0.0","0.0",,"91","72",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-25",," 1818","0.00","0.0","0.0",,"87","69",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-26",," 1712","0.00","0.0","0.0",,"87","73",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-27",," 1442","1.53","0.0","0.0",,"84","67",,"    1",,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-28",," 1154","0.00","0.0","0.0",,"87","67",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-29",," 1424","0.35","0.0","0.0",,"82","67",,"    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-30",," 0118","1.14","0.0","0.0",,"87","65",,"    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-07-31",," 1524","0.08","0.0","0.0",,"87","73",,"    1",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-01",," 1106","0.00","0.0","0.0",,"89","71",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-02",," 1048","0.00","0.0","0.0",,"92","73",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-03",," 1706","0.98","0.0","0.0",,"94","72",,,,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-04",," 1942","0.61","0.0","0.0",,"91","72",,,,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-05",," 2018","0.56","0.0","0.0",,"90","71",,,,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-06",," 2112","0.00","0.0","0.0",,"83","72",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-07",," 2242","0.00","0.0","0.0",,"86","72",,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-08",," 1648","0.00","0.0","0.0",,"93","72",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-09",," 2306","0.37","0.0","0.0",,"89","74",,,,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-10",," 1554","0.13","0.0","0.0",,"89","71",,"    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-11",," 0806","0.00","0.0","0.0",,"83","70",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-12",," 2200","0.00","0.0","0.0",,"81","71",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-13",," 0524","1.01","0.0","0.0",,"73","67",,"    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-14",," 2106","0.07","0.0","0.0",,"86","68",,"    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-15",," 2148","0.25","0.0","0.0",,"88","70",,,,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-16",," 0818","0.01","0.0","0.0",,"82","68",,,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-17",," 1136","0.00","0.0","0.0",,"81","68",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-18",," 0824","0.00","0.0","0.0",,"84","66",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-19",," 1254","0.00","0.0","0.0",,"87","66",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-20",," 2148","0.00","0.0","0.0",,"89","70",,,,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-21",," 2236","0.03","0.0","0.0",,"93","70",,"    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-22",," 1342","0.00","0.0","0.0",,"87","71",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-23",," 1600","0.02","0.0","0.0",,"87","71",,,,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-24",," 0048","0.00","0.0","0.0",,"80","68",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-25",," 1654","0.00","0.0","0.0",,"78","63",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-26",," 0806","0.00","0.0","0.0",,"82","61",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-27",," 1348","0.00","0.0","0.0",,"88","71",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-28",," 2136","0.00","0.0","0.0",,"93","73",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-29",," 1524","0.00","0.0","0.0",,"92","74",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-30",," 2254","0.07","0.0","0.0",,"94","74",,,,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-08-31",," 1712","0.02","0.0","0.0",,"89","72",,,,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-01",," 1118","0.00","0.0","0.0",,"92","72",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-02",," 1024","0.00","0.0","0.0",,"87","73",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-03",," 0148","0.00","0.0","0.0",,"79","63",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-04",," 1506","0.00","0.0","0.0",,"88","62",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-05",," 1412","0.03","0.0","0.0",,"85","73",,,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-06",," 1642","0.00","0.0","0.0",,"83","69",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-07",," 1430","0.00","0.0","0.0",,"83","66",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-08",," 1254","0.00","0.0","0.0",,"86","65",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-09",," 2018","0.40","0.0","0.0",,"90","70",,"    1",,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-10",," 2300","0.38","0.0","0.0",,"84","70",,"    1",,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-11",," 1518","0.69","0.0","0.0",,"84","69",,"    1",,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-12",," 1154","2.18","0.0","0.0",,"75","63",,"    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-13",," 1442","0.00","0.0","0.0",,"78","59",,,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-14",," 1036","0.00","0.0","0.0",,"73","53",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-15",," 1106","0.00","0.0","0.0",,"78","57",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-16",," 1542","0.00","0.0","0.0",,"82","59",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-17",," 1324","0.00","0.0","0.0",,"76","62",,"    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-18",," 2206","0.25","0.0","0.0",,"75","65",,"    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-19",," 2036","0.15","0.0","0.0",,"81","69",,"    1",,"    1",,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-20",," 1542","0.00","0.0","0.0",,"81","66",,"    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-21",," 1000","0.00","0.0","0.0",,"75","65",,"    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-22",," 1142","0.00","0.0","0.0",,"74","62",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-23",," 1530","0.00","0.0","0.0",,"73","58",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-24",," 1500","0.00","0.0","0.0",,"75","56",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-25",," 0530","0.00","0.0","0.0",,"71","56",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-26",," 0912","0.00","0.0","0.0",,"68","55",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-27",," 1642","0.00","0.0","0.0",,"77","51",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-28",," 1212","0.00","0.0","0.0",,"74","61",,,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-29",," 1924","0.09","0.0","0.0",,"70","66",,"    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-09-30",," 2100","0.00","0.0","0.0",,"79","65",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-10-01",," 0136","0.00","0.0","0.0",,"67","50",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-10-02",," 1624","0.00","0.0","0.0",,"72","46",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-10-03",," 1006","0.00","0.0","0.0",,"74","58",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-10-04",," 0942","0.00","0.0","0.0",,"65","54",,,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-10-05",," 1700","0.00","0.0","0.0",,"71","49",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-10-06",," 1554","0.15","0.0","0.0",,"72","61",,,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-10-07",,,"0.00","0.0","0.0",,"70","52",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-10-08",," 0848","0.01","0.0","0.0",,"63","49",,,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-10-09",," 1854","0.22","0.0","0.0",,"60","55",,"    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-10-10",," 1642","0.00","0.0","0.0",,"76","49",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-10-11",," 1118","0.00","0.0","0.0",,"82","53",,,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1960-10-12",," 1136","0.00","0.0","0.0",,"77","57",,,,,,,,,"    1",,,,,,,,,,,,,,
